expt,cond,rep,time (h),position (μm),redPixelRange,greenPixelRange,greenX0,redX0,GFP shift (μm),RFP shift (μm),[Ampicillin] (mg/mL),[Kanamycin] (mg/mL)
J4K5succ250_kanGrad,30x,1,2,-50,44-67,36-59,235.65739355707544,205.66939413843056,-0.6426851456367615,1.8794882352034392,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,2,0,59-82,51-74,231.67333733653575,207.602213124704,-0.2862910364588629,3.2554893496301816,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,2,50,74-97,66-89,226.8150170019224,205.13931912474212,-0.4502466316487812,2.8025508191418282,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,2,100,89-112,81-104,232.9851358815882,211.30200558420574,-0.6086472784221542,3.830642809916867,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,2,150,104-128,96-119,236.99888457910444,216.79131682367924,-0.23848730625286407,2.6551662654312054,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,2,200,119-143,111-134,238.17407689323653,213.29408229951218,-0.4843206330157557,4.877399410136917,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,2,250,135-158,126-149,239.2794890091543,215.19308031738686,-0.3416952082996829,0.9379726665197268,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,2,300,150-173,141-164,239.46746225411567,212.97434183846872,-0.02295601011240933,1.6409539965554245,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,2,350,165-188,156-179,234.4962120536948,207.53706751980909,-0.4041551636855729,1.8857660980285686,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,2,400,180-203,171-194,232.59962501513706,201.05201726813738,0.2573051069779808,1.246038077927409,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,2,450,195-218,186-209,230.40695532471884,198.46907044044914,-1.2240016450239466,3.3468662654307195,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,-150,14-37,6-29,234.4428056229915,214.10246287695645,-3.491911151793289,7.463278873844075,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,-100,29-52,21-44,237.40470373427937,215.95083506376616,-1.4050902162539671,7.567781111527893,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,-50,44-67,36-59,234.63112747830203,208.50207274114248,-1.668951224410165,4.712166837915362,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,0,59-82,51-74,230.3131549053043,215.39207247561112,-1.6464734676903277,11.04534870053729,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,50,74-97,66-89,225.97681060895863,215.0635986384493,-1.2884530246125507,12.726830332849005,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,100,89-112,81-104,231.6828649920503,218.66650238466804,-1.9109181679600624,11.195139610379158,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,150,104-128,96-119,236.5094983699364,225.61718940067524,-0.727873515420896,11.48103884242721,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,200,119-143,111-134,237.12192040812795,224.0291998345832,-1.5364771181243384,15.612516945207943,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,250,135-158,126-149,238.39550011353091,223.32726951514778,-1.2256841039230721,9.072161864280645,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,300,150-173,141-164,239.0625767615369,220.35433049316953,-0.42784150269119436,9.020942651256235,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,350,165-188,156-179,234.25542533381363,217.9549271226287,-0.6449418835667302,12.303625700848187,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,400,180-203,171-194,231.6220154470588,212.52191192056483,-0.7203044611002838,12.715932730354865,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,4,450,195-218,186-209,229.67183073056898,206.05566031903,-1.9591262391737985,10.933456144011586,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,-150,14-37,6-29,234.42466422604423,222.13049526624758,-3.5100525487405605,15.491311263135202,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,-100,29-52,21-44,237.55698958480286,229.21238018441173,-1.2528043657304693,20.829326232173457,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,-50,44-67,36-59,235.01401471537352,214.38244422924768,-1.2860639873386788,10.59253832602056,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,0,59-82,51-74,228.57214135353712,236.0350086714623,-3.3874870194574953,31.688284896388467,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,50,74-97,66-89,225.26723261304787,237.07249067018145,-1.9980310205233138,34.735722364581164,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,100,89-112,81-104,231.3216093890353,243.45715434073446,-2.2721737709750585,35.985791566445585,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,150,104-128,96-119,235.37259436204354,247.12555320633754,-1.8647775233137622,32.98940264808951,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,200,119-143,111-134,235.70388013803554,247.25982729280963,-2.9545173882167433,38.843144403434366,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,250,135-158,126-149,237.5568275054789,252.52934381213052,-2.06435671197508,38.27423616126339,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,300,150-173,141-164,239.31853698142004,248.35129974343346,-0.1718812828080445,37.017911901520165,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,350,165-188,156-179,234.2002071199409,237.02759185235226,-0.7001600974394648,31.376290430571743,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,400,180-203,171-194,230.9605191865866,236.84184718776893,-1.381800721572489,37.03586799755897,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,6,450,195-218,186-209,228.7038373967134,234.45672973894403,-2.927119573029387,39.33452556392561,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,-150,14-37,6-29,236.45373424869075,236.68161122933557,-1.4809825260940386,30.042427226223197,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,-100,29-52,21-44,240.4480863747879,246.0432824576495,1.6382924242545585,37.660228505411226,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,-50,44-67,36-59,236.16429106970799,238.4967058984613,-0.13578763300421315,34.70679999523418,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,0,59-82,51-74,226.60431890679578,255.61845805012297,-5.3553094661988325,51.27173427504914,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,50,74-97,66-89,226.84651803343863,257.20300266042017,-0.4187456001325529,54.86623435481988,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,100,89-112,81-104,232.00006675942043,266.09807416401696,-1.5937164005899263,58.62671138972809,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,150,104-128,96-119,235.11454534518703,269.11558876298557,-2.12282654017028,54.979438204737534,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,200,119-143,111-134,235.71715619247212,263.59295953496513,-2.9412413337801695,55.176276645589866,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,250,135-158,126-149,238.20483446361118,283.1926664551295,-1.416349753842809,68.93755880426235,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,300,150-173,141-164,240.6433767691739,270.53757947236903,1.1529585049458149,59.20419163045574,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,350,165-188,156-179,235.56047538303633,260.34057351895706,0.66010816565597,54.68927209717654,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,400,180-203,171-194,232.12640654544126,251.89742044255394,-0.2159133627178278,52.09144125234397,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,8,450,195-218,186-209,229.63254549875424,250.87204488607898,-1.9984114709885432,55.74984071106056,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,-150,14-37,6-29,239.49421029174064,245.0804168971914,1.559493516955854,38.441232894079036,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,-100,29-52,21-44,243.80609644361587,254.84723574068076,4.996302493082538,46.46418178844249,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,-50,44-67,36-59,238.44623280516407,257.7372695556315,2.1461541024518738,53.94736365240436,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,0,59-82,51-74,226.2217401716769,264.06138426315016,-5.737888201317702,59.71466048807633,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,50,74-97,66-89,228.2284013026646,268.5191478023953,0.9631376690934133,66.18237949679502,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,100,89-112,81-104,232.76619490742212,284.48940302344636,-0.8275882525882423,77.01804024915748,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,150,104-128,96-119,235.44799798052017,283.1591097199406,-1.7893739048371344,69.02295916169257,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,200,119-143,111-134,236.47764964570175,273.91077772406186,-2.180747880550541,65.49409483468659,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,250,135-158,126-149,239.68977684920105,303.7440725800811,0.06859263174706598,89.48896492921395,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,300,150-173,141-164,242.56017660726675,292.2715077522919,3.0697583430386715,80.93811991037859,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,350,165-188,156-179,236.9326272314553,279.067804825242,2.03226001407495,73.41650340346146,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,400,180-203,171-194,232.49935912932827,281.13286322360796,0.15703922116918534,81.32688403339799,,1.5811388300841898
J4K5succ250_kanGrad,30x,1,10,450,195-218,186-209,229.56817659215116,770.4686319692846,-2.062780377591622,575.3464277942662,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,-150,37-60,26-49,311.7614196796597,260.37669589873843,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,-100,52-75,41-64,310.28920417145014,273.83636733247926,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,-50,67-90,56-79,310.02934913610085,275.0970346372546,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,0,82-105,71-94,311.32592457475374,263.82698243801934,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,50,97-120,86-109,311.4177446373559,278.75461602783287,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,100,112-135,101-124,307.02616215256234,285.5837711343223,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,150,127-150,116-139,305.8052239696899,271.10382350876455,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,200,142-165,131-154,310.32008290187986,275.9848072723502,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,250,157-180,146-170,310.8618435651362,277.46285135581013,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,300,172-195,162-185,304.50432750455406,279.55370448499286,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,350,187-210,177-200,297.29704833304345,265.86150336779474,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,400,202-225,192-215,302.20077073183495,269.857020074453,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,0,450,217-241,207-230,313.02395194014713,269.4195978296977,0.0,0.0,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,-150,37-60,26-49,310.8961355223573,259.1340227931127,-0.8652841573023693,-1.2426731056257267,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,-100,52-75,41-64,311.25620104236236,276.89293272613406,0.9669968709122259,3.0565653936548074,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,-50,67-90,56-79,311.3227217406893,276.9056996823152,1.2933726045884555,1.808665045060593,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,0,82-105,71-94,311.8283702405755,268.3432695422576,0.5024456658217673,4.516287104238245,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,50,97-120,86-109,311.43540736550904,282.3627997463239,0.01766272815314096,3.608183718491034,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,100,112-135,101-124,307.2060938133354,285.25312276598595,0.17993166077303613,-0.33064836833636946,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,150,127-150,116-139,306.70149199638814,276.334327152913,0.8962680266982375,5.230503644148428,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,200,142-165,131-154,310.3931840005294,274.0155716774578,0.07310109864954484,-1.9692355948924387,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,250,157-180,146-170,310.694314759451,280.46523859203876,-0.16752880568520823,3.0023872362286284,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,300,172-195,162-185,303.7234662195716,281.60398110642853,-0.7808612849824499,2.050276621435671,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,350,187-210,177-200,295.48875058753055,270.8595689021,-1.8082977455129026,4.998065534305283,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,400,202-225,192-215,303.11296797856266,274.4976018125562,0.9121972467277146,4.640581738103208,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,2,450,217-241,207-230,313.30257221275036,273.19222288222926,0.2786202726032343,3.7726250525315663,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,4,-150,37-60,26-49,309.16856115627525,266.41821203440117,-2.59285852338445,6.041516135662732,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,4,-100,52-75,41-64,312.164613020142,285.44929897852785,1.8754088486918477,11.612931646048594,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,4,-50,67-90,56-79,311.5633436271782,283.14075546596484,1.533994491077351,8.043720828710264,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,4,0,82-105,71-94,311.30423580968255,276.7948510901342,-0.021688765071189664,12.967868652114873,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,4,50,97-120,86-109,311.1150454388577,291.3240034097252,-0.30269919849820326,12.56938738189234,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,4,100,112-135,101-124,307.1537289246655,292.00515630443107,0.12756677210313683,6.421385170108749,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,4,150,127-150,116-139,305.9745966582954,282.8799078696818,0.16937268860550603,11.776084360917253,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,4,200,142-165,131-154,310.0092854668111,279.01610660460517,-0.3107974350687641,3.031299332254946,,1.5811388300841898
J4K5succ250_kanGrad,30x,2,4,250,157-180,146-170,309.6017165864433,288.05615298647984,-1.2601269786929379,10.593301630669714,,1.5811388300841898
